"longitude","latitude","seasonal_high_temp"
22.5,-83.5,-11.6663204014301
22.5,-82.5,-10.6606546361532
22.5,-81.5,-13.0401085019112
22.5,-80.5,-16.0418945145394
22.5,-79.5,-18.1197914765394
22.5,-78.5,-19.2371382731501
22.5,-77.5,-20.1681635826117
22.5,-76.5,-21.4877394803157
22.5,-75.5,-22.673048596297
22.5,-74.5,-22.8896989108551
22.5,-73.5,-20.1705868066422
22.5,-72.5,-12.2353732357689
22.5,-71.5,-2.55363806741024
22.5,-70.5,1.63763805861984
22.5,-69.5,-Inf
22.5,-68.5,-Inf
22.5,-67.5,-Inf
22.5,-66.5,-Inf
22.5,-65.5,-Inf
22.5,-64.5,-Inf
22.5,-63.5,-Inf
22.5,-62.5,-Inf
22.5,-61.5,-Inf
22.5,-60.5,-Inf
22.5,-59.5,-Inf
22.5,-58.5,-Inf
22.5,-57.5,-Inf
22.5,-56.5,-Inf
22.5,-55.5,-Inf
22.5,-54.5,-Inf
22.5,-53.5,-Inf
22.5,-52.5,-Inf
22.5,-51.5,-Inf
22.5,-50.5,-Inf
22.5,-49.5,-Inf
22.5,-48.5,-Inf
22.5,-47.5,-Inf
22.5,-46.5,-Inf
22.5,-45.5,-Inf
22.5,-44.5,-Inf
22.5,-43.5,-Inf
22.5,-42.5,-Inf
22.5,-41.5,-Inf
22.5,-40.5,-Inf
22.5,-39.5,-Inf
22.5,-38.5,-Inf
22.5,-37.5,-Inf
22.5,-36.5,-Inf
22.5,-35.5,-Inf
22.5,-34.5,22.1254803314805
22.5,-33.5,32.2566545416202
22.5,-32.5,33.7540878232569
22.5,-31.5,32.8365300531898
22.5,-30.5,34.5945783080267
22.5,-29.5,35.6738896746188
22.5,-28.5,35.35519131752
22.5,-27.5,35.4541410337601
22.5,-26.5,35.6551476469338
22.5,-25.5,34.5860763662096
22.5,-24.5,33.2902799785137
22.5,-23.5,32.3319679091019
22.5,-22.5,32.6680630334254
22.5,-21.5,33.0006857945451
22.5,-20.5,33.6807330700103
22.5,-19.5,34.1503310697419
22.5,-18.5,34.2443789535335
22.5,-17.5,34.2722251651543
22.5,-16.5,34.1977245492595
22.5,-15.5,33.7988966852427
22.5,-14.5,33.267045487357
22.5,-13.5,32.7118703608268
22.5,-12.5,32.1560773637678
22.5,-11.5,31.712966251187
22.5,-10.5,31.5084909803101
22.5,-9.5,31.016699075486
22.5,-8.5,30.8630515600954
22.5,-7.5,30.7943730095668
22.5,-6.5,31.114872250706
22.5,-5.5,31.7832979595023
22.5,-4.5,32.3949374377728
22.5,-3.5,32.4707328274846
22.5,-2.5,32.5227425546518
22.5,-1.5,32.6828596283016
22.5,-0.5,32.7351834062487
22.5,0.5,32.858386489882
22.5,1.5,33.072590405494
22.5,2.5,33.358350448174
22.5,3.5,33.6256381322231
22.5,4.5,34.6171086249873
22.5,5.5,35.3729049582567
22.5,6.5,36.1012796771313
22.5,7.5,36.8213943235809
22.5,8.5,37.3537366497729
22.5,9.5,39.0434948214995
22.5,10.5,40.4234350165352
22.5,11.5,40.4818629138704
22.5,12.5,40.041560941296
22.5,13.5,39.1188985034823
22.5,14.5,39.3774794262435
22.5,15.5,40.2294279549204
22.5,16.5,40.5052148258047
22.5,17.5,40.5500928435807
22.5,18.5,41.6393280442272
22.5,19.5,41.1370814282048
22.5,20.5,41.1703471941607
22.5,21.5,40.7916421826397
22.5,22.5,40.2363294133118
22.5,23.5,39.7617118664086
22.5,24.5,39.4491609978623
22.5,25.5,39.2377830514418
22.5,26.5,39.2229426411114
22.5,27.5,39.1020278186936
22.5,28.5,38.5480484540973
22.5,29.5,37.5203026230846
22.5,30.5,35.7575366278911
22.5,31.5,33.8934733191771
22.5,32.5,31.4635894904578
22.5,33.5,-Inf
22.5,34.5,-Inf
22.5,35.5,-Inf
22.5,36.5,30.0810114408577
22.5,37.5,31.7960607101609
22.5,38.5,31.1819235382801
22.5,39.5,31.801295469816
22.5,40.5,30.4325165324977
22.5,41.5,29.1811298751073
22.5,42.5,26.6804516396352
22.5,43.5,26.6325111084751
22.5,44.5,26.5567342113171
22.5,45.5,25.715536270743
22.5,46.5,25.83340323441
22.5,47.5,26.8495535140059
22.5,48.5,25.2646846567946
22.5,49.5,24.6245434417123
22.5,50.5,26.3052646056882
22.5,51.5,25.8010734402575
22.5,52.5,24.9722133866378
22.5,53.5,24.5604871877735
22.5,54.5,24.1750763350965
22.5,55.5,23.6318629134979
22.5,56.5,23.2887300567435
22.5,57.5,20.8683145561389
22.5,58.5,20.8368797044669
22.5,59.5,-Inf
22.5,60.5,22.5731548989458
22.5,61.5,22.340388472192
22.5,62.5,21.9982032533469
22.5,63.5,19.2722304947275
22.5,64.5,-Inf
22.5,65.5,17.345093239631
22.5,66.5,19.8860539720527
22.5,67.5,18.2627247381556
22.5,68.5,17.0395294307598
22.5,69.5,15.9875045908349
22.5,70.5,13.1478395108666
22.5,71.5,-Inf
22.5,72.5,-Inf
22.5,73.5,-Inf
22.5,74.5,-Inf
22.5,75.5,-Inf
22.5,76.5,-Inf
22.5,77.5,5.75744628086686
22.5,78.5,5.19622102315937
22.5,79.5,7.71399617450578
22.5,80.5,4.64051892533898
22.5,81.5,-Inf
22.5,82.5,-Inf
22.5,83.5,-Inf
22.5,84.5,-Inf
22.5,85.5,-Inf
22.5,86.5,-Inf
22.5,87.5,-Inf
22.5,88.5,-Inf
22.5,89.5,-Inf
23.5,-89.5,-21.1298050111958
23.5,-88.5,-19.2539856126798
23.5,-87.5,-17.8213979525225
23.5,-86.5,-16.8794146047107
23.5,-85.5,-15.1348450989595
23.5,-84.5,-12.9981761997832
23.5,-83.5,-11.7076210715941
23.5,-82.5,-10.8698328163475
23.5,-81.5,-13.4651102623769
23.5,-80.5,-16.3595379430269
23.5,-79.5,-18.4210286787755
23.5,-78.5,-19.578736321189
23.5,-77.5,-20.5991953136887
23.5,-76.5,-22.0460366205534
23.5,-75.5,-22.7602035857382
23.5,-74.5,-22.793843266155
23.5,-73.5,-20.6654829253398
23.5,-72.5,-14.7657606243023
23.5,-71.5,-2.18359037111292
23.5,-70.5,1.74464583221291
23.5,-69.5,-Inf
23.5,-68.5,-Inf
23.5,-67.5,-Inf
23.5,-66.5,-Inf
23.5,-65.5,-Inf
23.5,-64.5,-Inf
23.5,-63.5,-Inf
23.5,-62.5,-Inf
23.5,-61.5,-Inf
23.5,-60.5,-Inf
23.5,-59.5,-Inf
23.5,-58.5,-Inf
23.5,-57.5,-Inf
23.5,-56.5,-Inf
23.5,-55.5,-Inf
23.5,-54.5,-Inf
23.5,-53.5,-Inf
23.5,-52.5,-Inf
23.5,-51.5,-Inf
23.5,-50.5,-Inf
23.5,-49.5,-Inf
23.5,-48.5,-Inf
23.5,-47.5,-Inf
23.5,-46.5,-Inf
23.5,-45.5,-Inf
23.5,-44.5,-Inf
23.5,-43.5,-Inf
23.5,-42.5,-Inf
23.5,-41.5,-Inf
23.5,-40.5,-Inf
23.5,-39.5,-Inf
23.5,-38.5,-Inf
23.5,-37.5,-Inf
23.5,-36.5,-Inf
23.5,-35.5,-Inf
23.5,-34.5,-Inf
23.5,-33.5,31.0072607539993
23.5,-32.5,32.670164392995
23.5,-31.5,32.2248327475041
23.5,-30.5,33.4983836601887
23.5,-29.5,34.2822727339608
23.5,-28.5,33.388992986083
23.5,-27.5,33.3214461351978
23.5,-26.5,33.5925590349095
23.5,-25.5,33.0002169219511
23.5,-24.5,32.102511189878
23.5,-23.5,31.8593607272421
23.5,-22.5,32.4528307213315
23.5,-21.5,33.1161860330829
23.5,-20.5,33.7327329378043
23.5,-19.5,34.1856687572386
23.5,-18.5,34.3736393793353
23.5,-17.5,34.3208428367972
23.5,-16.5,34.1696743773563
23.5,-15.5,33.5768222152854
23.5,-14.5,33.017072398761
23.5,-13.5,32.363666134647
23.5,-12.5,31.3319185779563
23.5,-11.5,31.2685245742489
23.5,-10.5,31.3791854944612
23.5,-9.5,31.166906304551
23.5,-8.5,30.9623302038759
23.5,-7.5,31.3323158941099
23.5,-6.5,31.8357073942465
23.5,-5.5,32.357690696844
23.5,-4.5,32.7865420904543
23.5,-3.5,32.6817956937211
23.5,-2.5,32.568230009079
23.5,-1.5,32.9655284864562
23.5,-0.5,33.0080409462896
23.5,0.5,33.1558887236885
23.5,1.5,33.2784371295678
23.5,2.5,33.6745797876335
23.5,3.5,33.9791797156313
23.5,4.5,34.6430556916765
23.5,5.5,35.5622474937035
23.5,6.5,36.1357478733041
23.5,7.5,36.5913539884346
23.5,8.5,36.8244208115552
23.5,9.5,38.2867906516684
23.5,10.5,40.0663467162156
23.5,11.5,39.8660457787769
23.5,12.5,38.388868843019
23.5,13.5,38.5350802635508
23.5,14.5,39.6333940579423
23.5,15.5,40.2257624114198
23.5,16.5,40.6260120211302
23.5,17.5,40.3912452527455
23.5,18.5,40.6466172451419
23.5,19.5,40.7753599458241
23.5,20.5,40.8248948227082
23.5,21.5,40.7608506782779
23.5,22.5,40.2502456710275
23.5,23.5,39.5516892106405
23.5,24.5,39.1449364137437
23.5,25.5,38.8849336130545
23.5,26.5,39.016424351119
23.5,27.5,39.067968964151
23.5,28.5,38.6025691501796
23.5,29.5,37.7548751730472
23.5,30.5,35.8247301301453
23.5,31.5,33.868928033486
23.5,32.5,28.052817851779
23.5,33.5,-Inf
23.5,34.5,-Inf
23.5,35.5,29.607375766164
23.5,36.5,-Inf
23.5,37.5,29.3605573823942
23.5,38.5,31.8679932824602
23.5,39.5,28.296546766581
23.5,40.5,30.4463804930582
23.5,41.5,28.995503144964
23.5,42.5,25.6992631220924
23.5,43.5,27.3846951912024
23.5,44.5,27.5057885338153
23.5,45.5,24.5880865038106
23.5,46.5,24.6616651780371
23.5,47.5,24.791977650772
23.5,48.5,23.3794535720854
23.5,49.5,24.3650877365044
23.5,50.5,25.0896378608687
23.5,51.5,25.1645572736859
23.5,52.5,24.743937623288
23.5,53.5,24.1997097260186
23.5,54.5,23.7720382787819
23.5,55.5,23.2448704826779
23.5,56.5,22.9543393864696
23.5,57.5,18.4425749482853
23.5,58.5,21.1640443826893
23.5,59.5,19.4990008346204
23.5,60.5,23.9198863430747
23.5,61.5,22.6002271935876
23.5,62.5,21.9114395690816
23.5,63.5,21.5744661620419
23.5,64.5,17.0704254738587
23.5,65.5,16.26345300415
23.5,66.5,19.9869173681097
23.5,67.5,18.4739833034575
23.5,68.5,17.2313762360385
23.5,69.5,16.5912923885243
23.5,70.5,14.2833812163344
23.5,71.5,-Inf
23.5,72.5,-Inf
23.5,73.5,-Inf
23.5,74.5,-Inf
23.5,75.5,-Inf
23.5,76.5,-Inf
23.5,77.5,5.61603571992767
23.5,78.5,-Inf
23.5,79.5,7.47691894870784
23.5,80.5,4.35201203704679
23.5,81.5,-Inf
23.5,82.5,-Inf
23.5,83.5,-Inf
23.5,84.5,-Inf
23.5,85.5,-Inf
23.5,86.5,-Inf
23.5,87.5,-Inf
23.5,88.5,-Inf
23.5,89.5,-Inf
24.5,-89.5,-21.1413522130677
24.5,-88.5,-19.2569413653974
24.5,-87.5,-17.8184440016747
24.5,-86.5,-16.9210751272738
24.5,-85.5,-15.2063448978322
24.5,-84.5,-13.038914390068
24.5,-83.5,-11.7538073220423
24.5,-82.5,-11.1224324061402
24.5,-81.5,-14.2868533587882
24.5,-80.5,-16.7453153054806
24.5,-79.5,-18.7823790515463
24.5,-78.5,-20.0223690680006
24.5,-77.5,-21.0004508722707
24.5,-76.5,-22.1391158994465
24.5,-75.5,-22.6692394570758
24.5,-74.5,-22.600524832764
24.5,-73.5,-21.5101847194035
24.5,-72.5,-16.4841912991412
24.5,-71.5,-1.83111952990294
24.5,-70.5,2.16881732195616
24.5,-69.5,-Inf
24.5,-68.5,-Inf
24.5,-67.5,-Inf
24.5,-66.5,-Inf
24.5,-65.5,-Inf
24.5,-64.5,-Inf
24.5,-63.5,-Inf
24.5,-62.5,-Inf
24.5,-61.5,-Inf
24.5,-60.5,-Inf
24.5,-59.5,-Inf
24.5,-58.5,-Inf
24.5,-57.5,-Inf
24.5,-56.5,-Inf
24.5,-55.5,-Inf
24.5,-54.5,-Inf
24.5,-53.5,-Inf
24.5,-52.5,-Inf
24.5,-51.5,-Inf
24.5,-50.5,-Inf
24.5,-49.5,-Inf
24.5,-48.5,-Inf
24.5,-47.5,-Inf
24.5,-46.5,-Inf
24.5,-45.5,-Inf
24.5,-44.5,-Inf
24.5,-43.5,-Inf
24.5,-42.5,-Inf
24.5,-41.5,-Inf
24.5,-40.5,-Inf
24.5,-39.5,-Inf
24.5,-38.5,-Inf
24.5,-37.5,-Inf
24.5,-36.5,-Inf
24.5,-35.5,-Inf
24.5,-34.5,21.6498518850654
24.5,-33.5,31.1158169925213
24.5,-32.5,31.9550341276186
24.5,-31.5,30.4260905048943
24.5,-30.5,32.0095838963985
24.5,-29.5,33.092713394974
24.5,-28.5,32.812660014044
24.5,-27.5,32.318117339126
24.5,-26.5,32.1442527707134
24.5,-25.5,31.6534857277359
24.5,-24.5,31.1973688575838
24.5,-23.5,31.2415938919144
24.5,-22.5,31.9238241045603
24.5,-21.5,32.9748434885272
24.5,-20.5,33.8780050893447
24.5,-19.5,34.1652692469103
24.5,-18.5,34.1824506650014
24.5,-17.5,34.3648797703641
24.5,-16.5,33.9120802657945
24.5,-15.5,33.0085724190676
24.5,-14.5,32.3920071519778
24.5,-13.5,32.2879569641181
24.5,-12.5,31.2011731603316
24.5,-11.5,30.3927104375192
24.5,-10.5,31.2394801281659
24.5,-9.5,31.403680507413
24.5,-8.5,31.113788648748
24.5,-7.5,31.6430512445314
24.5,-6.5,31.9587334372103
24.5,-5.5,32.3044677665457
24.5,-4.5,32.5232119251974
24.5,-3.5,32.4868397471096
24.5,-2.5,32.5078362464905
24.5,-1.5,32.9900133386254
24.5,-0.5,33.3309694196497
24.5,0.5,33.6197970603194
24.5,1.5,33.6368220252916
24.5,2.5,33.6526498083557
24.5,3.5,33.7524884132702
24.5,4.5,34.3543369559305
24.5,5.5,35.4854753681592
24.5,6.5,36.2176678081176
24.5,7.5,36.3257926917502
24.5,8.5,36.7058189610019
24.5,9.5,38.5582410666559
24.5,10.5,39.9377010550616
24.5,11.5,39.8471514868417
24.5,12.5,38.0968087132488
24.5,13.5,37.4550263994506
24.5,14.5,38.8424476636308
24.5,15.5,40.3860474001084
24.5,16.5,41.0678549226906
24.5,17.5,41.146087535178
24.5,18.5,41.0505825016648
24.5,19.5,40.9881660992546
24.5,20.5,40.9107013915266
24.5,21.5,40.5145556305402
24.5,22.5,39.7832142997267
24.5,23.5,39.4430965276701
24.5,24.5,39.4693742798907
24.5,25.5,39.2120557377381
24.5,26.5,39.0494516140648
24.5,27.5,39.0652958143236
24.5,28.5,38.7408411225038
24.5,29.5,37.8234228348759
24.5,30.5,35.7038979323714
24.5,31.5,33.7015010089214
24.5,32.5,-Inf
24.5,33.5,-Inf
24.5,34.5,-Inf
24.5,35.5,30.1477418482304
24.5,36.5,-Inf
24.5,37.5,28.8196737464783
24.5,38.5,29.5059191596295
24.5,39.5,-Inf
24.5,40.5,27.9622448818927
24.5,41.5,28.5767437186624
24.5,42.5,27.0524589257581
24.5,43.5,28.4218246861228
24.5,44.5,28.4055168137486
24.5,45.5,24.6209561587444
24.5,46.5,24.3282578472713
24.5,47.5,21.9187089789659
24.5,48.5,22.5787640432694
24.5,49.5,24.1233816363317
24.5,50.5,24.3828675452088
24.5,51.5,24.4963401236704
24.5,52.5,24.2436128501381
24.5,53.5,23.7412732899721
24.5,54.5,23.2921532671899
24.5,55.5,23.0465496300587
24.5,56.5,22.6733901486865
24.5,57.5,20.4451383684363
24.5,58.5,22.9660807047305
24.5,59.5,20.5307720709592
24.5,60.5,23.3662264890703
24.5,61.5,22.0283045023281
24.5,62.5,21.8265875069158
24.5,63.5,21.9629237023847
24.5,64.5,19.8722592164363
24.5,65.5,17.5815321072936
24.5,66.5,20.0229235368648
24.5,67.5,18.5041685513221
24.5,68.5,17.2792636687468
24.5,69.5,16.6232209336545
24.5,70.5,14.7783534866359
24.5,71.5,-Inf
24.5,72.5,-Inf
24.5,73.5,-Inf
24.5,74.5,-Inf
24.5,75.5,-Inf
24.5,76.5,-Inf
24.5,77.5,-Inf
24.5,78.5,-Inf
24.5,79.5,6.91764271724969
24.5,80.5,4.21151682601443
24.5,81.5,-Inf
24.5,82.5,-Inf
24.5,83.5,-Inf
24.5,84.5,-Inf
24.5,85.5,-Inf
24.5,86.5,-Inf
24.5,87.5,-Inf
24.5,88.5,-Inf
24.5,89.5,-Inf
25.5,-89.5,-21.1546844582473
25.5,-88.5,-19.262091810662
25.5,-87.5,-17.8180536346776
25.5,-86.5,-16.9572976468929
25.5,-85.5,-15.317221365869
25.5,-84.5,-13.1598325073653
25.5,-83.5,-11.8648611675416
25.5,-82.5,-11.4027730306877
25.5,-81.5,-14.6871618536966
25.5,-80.5,-17.2497552557094
25.5,-79.5,-19.2510234184918
25.5,-78.5,-20.5058215005989
25.5,-77.5,-21.3636662360636
25.5,-76.5,-22.174222089705
25.5,-75.5,-22.7835906064936
25.5,-74.5,-22.2882114940633
25.5,-73.5,-21.4542886189762
25.5,-72.5,-16.8769932357151
25.5,-71.5,-1.18219712106954
25.5,-70.5,2.92022602121745
25.5,-69.5,-Inf
25.5,-68.5,-Inf
25.5,-67.5,-Inf
25.5,-66.5,-Inf
25.5,-65.5,-Inf
25.5,-64.5,-Inf
25.5,-63.5,-Inf
25.5,-62.5,-Inf
25.5,-61.5,-Inf
25.5,-60.5,-Inf
25.5,-59.5,-Inf
25.5,-58.5,-Inf
25.5,-57.5,-Inf
25.5,-56.5,-Inf
25.5,-55.5,-Inf
25.5,-54.5,-Inf
25.5,-53.5,-Inf
25.5,-52.5,-Inf
25.5,-51.5,-Inf
25.5,-50.5,-Inf
25.5,-49.5,-Inf
25.5,-48.5,-Inf
25.5,-47.5,-Inf
25.5,-46.5,-Inf
25.5,-45.5,-Inf
25.5,-44.5,-Inf
25.5,-43.5,-Inf
25.5,-42.5,-Inf
25.5,-41.5,-Inf
25.5,-40.5,-Inf
25.5,-39.5,-Inf
25.5,-38.5,-Inf
25.5,-37.5,-Inf
25.5,-36.5,-Inf
25.5,-35.5,-Inf
25.5,-34.5,-Inf
25.5,-33.5,30.5426638783089
25.5,-32.5,31.1658237738269
25.5,-31.5,30.8077782394631
25.5,-30.5,31.344660500743
25.5,-29.5,32.10095009543
25.5,-28.5,32.313155809577
25.5,-27.5,31.1855445247676
25.5,-26.5,31.0269272227372
25.5,-25.5,30.6073243195723
25.5,-24.5,30.615239418323
25.5,-23.5,30.4069378393037
25.5,-22.5,31.1270296439795
25.5,-21.5,32.4719997402281
25.5,-20.5,33.8988832873957
25.5,-19.5,34.0171153286705
25.5,-18.5,33.7393985005362
25.5,-17.5,34.0181528980711
25.5,-16.5,33.5929373595864
25.5,-15.5,32.7674151365379
25.5,-14.5,32.2501946009696
25.5,-13.5,31.6856324093682
25.5,-12.5,31.2630995879482
25.5,-11.5,30.3665827453136
25.5,-10.5,30.6443978205323
25.5,-9.5,32.5563334369234
25.5,-8.5,31.9535526915586
25.5,-7.5,31.9524292295533
25.5,-6.5,32.2578534521661
25.5,-5.5,32.4428094950505
25.5,-4.5,32.2853393047782
25.5,-3.5,32.2832969727261
25.5,-2.5,32.4558601277215
25.5,-1.5,32.8058215445706
25.5,-0.5,33.1540803411177
25.5,0.5,33.5783261698937
25.5,1.5,33.6762653246522
25.5,2.5,33.5080071164029
25.5,3.5,33.5353459409571
25.5,4.5,34.26204903634
25.5,5.5,35.4004867196083
25.5,6.5,36.3036021768382
25.5,7.5,36.4901760218399
25.5,8.5,37.3236901909911
25.5,9.5,38.4547277252589
25.5,10.5,39.8390906700066
25.5,11.5,40.0521314096238
25.5,12.5,39.6673598114933
25.5,13.5,39.6279319922839
25.5,14.5,38.6161117391927
25.5,15.5,39.6655820631821
25.5,16.5,40.8080535271604
25.5,17.5,41.3214998149446
25.5,18.5,41.2024265934314
25.5,19.5,41.2489829884044
25.5,20.5,41.1372022958738
25.5,21.5,40.6843541172998
25.5,22.5,39.7787683342317
25.5,23.5,38.9755744252886
25.5,24.5,39.171565920966
25.5,25.5,39.3983016788959
25.5,26.5,39.2259654119145
25.5,27.5,38.9208649313876
25.5,28.5,38.5766330836939
25.5,29.5,37.5452173731057
25.5,30.5,35.3341613717643
25.5,31.5,31.1895317662241
25.5,32.5,-Inf
25.5,33.5,-Inf
25.5,34.5,-Inf
25.5,35.5,29.5765805021993
25.5,36.5,-Inf
25.5,37.5,29.3205438680415
25.5,38.5,-Inf
25.5,39.5,28.6242419394931
25.5,40.5,27.2164123994431
25.5,41.5,30.0505544968814
25.5,42.5,28.7007337699245
25.5,43.5,29.3018441668312
25.5,44.5,28.6554420663177
25.5,45.5,24.5648785254785
25.5,46.5,22.8230801217258
25.5,47.5,21.5861519748079
25.5,48.5,23.8765386836337
25.5,49.5,23.8016865537103
25.5,50.5,23.9261631147138
25.5,51.5,24.0674393379263
25.5,52.5,23.8367128418492
25.5,53.5,23.2297689670963
25.5,54.5,22.7712335972914
25.5,55.5,22.7180988419801
25.5,56.5,22.2869936260794
25.5,57.5,22.5792575573283
25.5,58.5,23.6743276008538
25.5,59.5,21.2306040168873
25.5,60.5,22.1938363570188
25.5,61.5,21.4430808004524
25.5,62.5,20.9346621108907
25.5,63.5,21.9164048204997
25.5,64.5,22.0421451150307
25.5,65.5,19.7534983991512
25.5,66.5,20.1005368519042
25.5,67.5,18.6005206014429
25.5,68.5,17.5307136062533
25.5,69.5,16.95636527368
25.5,70.5,15.3424562234964
25.5,71.5,11.0886623618858
25.5,72.5,-Inf
25.5,73.5,-Inf
25.5,74.5,-Inf
25.5,75.5,-Inf
25.5,76.5,-Inf
25.5,77.5,-Inf
25.5,78.5,-Inf
25.5,79.5,6.41297990658454
25.5,80.5,3.99340780217733
25.5,81.5,-Inf
25.5,82.5,-Inf
25.5,83.5,-Inf
25.5,84.5,-Inf
25.5,85.5,-Inf
25.5,86.5,-Inf
25.5,87.5,-Inf
25.5,88.5,-Inf
25.5,89.5,-Inf
26.5,-89.5,-21.1685301508222
26.5,-88.5,-19.2690347161942
26.5,-87.5,-17.8158408096858
26.5,-86.5,-16.9699928348884
26.5,-85.5,-15.4388559423387
26.5,-84.5,-13.3968675325226
26.5,-83.5,-12.0282654662217
26.5,-82.5,-11.6892648162852
26.5,-81.5,-14.9776959256402
26.5,-80.5,-17.8354084369682
26.5,-79.5,-19.785778090074
26.5,-78.5,-20.9008795433633
26.5,-77.5,-21.6005358650438
26.5,-76.5,-22.24472939145
26.5,-75.5,-22.8072128532188
26.5,-74.5,-21.9590118682101
26.5,-73.5,-20.9820779635083
26.5,-72.5,-13.589871904591
26.5,-71.5,-0.846013010115851
26.5,-70.5,3.30472375230775
26.5,-69.5,-Inf
26.5,-68.5,-Inf
26.5,-67.5,-Inf
26.5,-66.5,-Inf
26.5,-65.5,-Inf
26.5,-64.5,-Inf
26.5,-63.5,-Inf
26.5,-62.5,-Inf
26.5,-61.5,-Inf
26.5,-60.5,-Inf
26.5,-59.5,-Inf
26.5,-58.5,-Inf
26.5,-57.5,-Inf
26.5,-56.5,-Inf
26.5,-55.5,-Inf
26.5,-54.5,-Inf
26.5,-53.5,-Inf
26.5,-52.5,-Inf
26.5,-51.5,-Inf
26.5,-50.5,-Inf
26.5,-49.5,-Inf
26.5,-48.5,-Inf
26.5,-47.5,-Inf
26.5,-46.5,-Inf
26.5,-45.5,-Inf
26.5,-44.5,-Inf
26.5,-43.5,-Inf
26.5,-42.5,-Inf
26.5,-41.5,-Inf
26.5,-40.5,-Inf
26.5,-39.5,-Inf
26.5,-38.5,-Inf
26.5,-37.5,-Inf
26.5,-36.5,-Inf
26.5,-35.5,-Inf
26.5,-34.5,-Inf
26.5,-33.5,27.7923424737794
26.5,-32.5,29.9740165519927
26.5,-31.5,29.7919638229268
26.5,-30.5,30.3661976505603
26.5,-29.5,30.731984383533
26.5,-28.5,31.5811261260616
26.5,-27.5,30.6897601527561
26.5,-26.5,29.5693944988739
26.5,-25.5,30.1499922796286
26.5,-24.5,31.1458921800368
26.5,-23.5,31.0303363063506
26.5,-22.5,30.7452863003526
26.5,-21.5,31.6642688114728
26.5,-20.5,32.9225615637111
26.5,-19.5,33.4797898037093
26.5,-18.5,34.1234846590353
26.5,-17.5,33.7348923483065
26.5,-16.5,33.3067372324211
26.5,-15.5,33.1425878968023
26.5,-14.5,32.2649743048873
26.5,-13.5,31.744006084704
26.5,-12.5,31.2238629450822
26.5,-11.5,30.7186770971332
26.5,-10.5,31.2627332096653
26.5,-9.5,31.5563265832407
26.5,-8.5,33.0248788671834
26.5,-7.5,32.272311127585
26.5,-6.5,32.7026085169188
26.5,-5.5,32.4816156796845
26.5,-4.5,32.3544727908713
26.5,-3.5,31.5916199895154
26.5,-2.5,31.3933061048388
26.5,-1.5,31.4177176468873
26.5,-0.5,32.059428428486
26.5,0.5,32.7180689073035
26.5,1.5,33.1940464747804
26.5,2.5,33.1750325756414
26.5,3.5,33.6164569856998
26.5,4.5,34.4182508469692
26.5,5.5,35.5132190712861
26.5,6.5,36.390277852118
26.5,7.5,37.1709435342678
26.5,8.5,37.9995104631143
26.5,9.5,38.7445620271776
26.5,10.5,39.7538951072044
26.5,11.5,40.0938509445105
26.5,12.5,40.0788851439953
26.5,13.5,40.0230912029743
26.5,14.5,39.9901218943564
26.5,15.5,39.5379591365478
26.5,16.5,40.6208149570972
26.5,17.5,41.1141693836344
26.5,18.5,41.130133256263
26.5,19.5,41.232731055016
26.5,20.5,41.3582069858376
26.5,21.5,41.0222410385098
26.5,22.5,40.5676361961024
26.5,23.5,39.4579617828131
26.5,24.5,39.132081231262
26.5,25.5,39.4980797531615
26.5,26.5,38.9969201595655
26.5,27.5,38.9291727241062
26.5,28.5,38.3340676682735
26.5,29.5,37.1551093453275
26.5,30.5,34.9111827635073
26.5,31.5,30.119691677498
26.5,32.5,-Inf
26.5,33.5,-Inf
26.5,34.5,-Inf
26.5,35.5,28.6380274420471
26.5,36.5,-Inf
26.5,37.5,29.6484983449004
26.5,38.5,31.0719976936068
26.5,39.5,31.5394720841199
26.5,40.5,29.7756665526623
26.5,41.5,30.7556071461311
26.5,42.5,29.6663446011747
26.5,43.5,29.5844379536808
26.5,44.5,29.1625471230064
26.5,45.5,25.342163991662
26.5,46.5,24.362093333421
26.5,47.5,25.0594052160425
26.5,48.5,24.8262986151768
26.5,49.5,24.1065834328532
26.5,50.5,23.6995794826653
26.5,51.5,23.8956896292312
26.5,52.5,23.6350579527872
26.5,53.5,23.0447126595104
26.5,54.5,22.5929489696664
26.5,55.5,22.4577735741756
26.5,56.5,22.3017372188824
26.5,57.5,22.5555404766928
26.5,58.5,22.8507204888122
26.5,59.5,20.8874646862703
26.5,60.5,21.2348968283406
26.5,61.5,22.0388237534889
26.5,62.5,20.7234813933394
26.5,63.5,21.4679006839703
26.5,64.5,21.2637786588499
26.5,65.5,21.326548107607
26.5,66.5,19.99319904106
26.5,67.5,18.6780026951006
26.5,68.5,17.5402527949906
26.5,69.5,17.0140211795856
26.5,70.5,15.1124174603394
26.5,71.5,-Inf
26.5,72.5,-Inf
26.5,73.5,-Inf
26.5,74.5,-Inf
26.5,75.5,-Inf
26.5,76.5,-Inf
26.5,77.5,-Inf
26.5,78.5,-Inf
26.5,79.5,5.5622052504548
26.5,80.5,3.58381069669766
26.5,81.5,-Inf
26.5,82.5,-Inf
26.5,83.5,-Inf
26.5,84.5,-Inf
26.5,85.5,-Inf
26.5,86.5,-Inf
26.5,87.5,-Inf
26.5,88.5,-Inf
26.5,89.5,-Inf
27.5,-89.5,-21.1821899428964
27.5,-88.5,-19.2796410851181
27.5,-87.5,-17.8215033867529
