"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","low_at_min_elev"
63.5,-88.5,-63.2807662396559,-61.2298591443803,-63.2807662396559
63.5,-87.5,-62.3781678463998,-60.2464032462199,-62.3781678463998
63.5,-86.5,-62.5531615296645,-60.2805936650905,-62.5531615296645
63.5,-85.5,-63.7824612708263,-61.3708089806805,-63.7824612708263
63.5,-84.5,-64.9184556511364,-62.3714042553523,-64.9184556511364
63.5,-83.5,-67.1070658676326,-64.4411648319302,-67.1070658676326
63.5,-82.5,-68.9355730863554,-66.1736965110958,-68.9355730863554
63.5,-81.5,-69.507996107425,-66.5610605786421,-69.507996107425
63.5,-80.5,-68.8921281184114,-65.951005637149,-68.8921281184114
63.5,-79.5,-66.1042094585441,-63.2294061263314,-66.1042094585441
63.5,-78.5,-62.8284587564568,-60.0790951180671,-62.8284587564568
63.5,-77.5,-58.6260039203224,-56.0300258059986,-58.6260039203224
63.5,-76.5,-54.3453368046454,-51.8922067196435,-54.3453368046454
63.5,-75.5,-49.9274801941455,-47.5476635948622,-49.9274801941455
63.5,-74.5,-45.315421410038,-42.9651562704217,-45.315421410038
63.5,-73.5,-42.4184547900444,-40.0852519473161,-42.4184547900444
63.5,-72.5,-44.0193710742962,-41.7253459903988,-44.0193710742962
63.5,-71.5,-45.3262098689519,-43.1110406372519,-45.3262098689519
63.5,-70.5,-46.3491175907997,-44.2722266415711,-46.3491175907997
63.5,-69.5,-42.9492441422173,-41.042187814379,-42.9492441422173
63.5,-68.5,-35.4872699754047,-33.6795701527924,-35.4872699754047
63.5,-67.5,-25.8614956459119,-24.0135665121843,-25.8614956459119
63.5,25.5,12.4352753817503,20.2532106640014,12.8122980760844
63.5,26.5,9.40013129301369,19.8645589618012,9.95547005937662
63.5,27.5,7.71581830637796,19.4707559455452,8.15990891063024
63.5,28.5,6.73201509128724,19.3546954820731,6.93442835630358
63.5,29.5,4.09089576793568,17.3179803110792,4.63648922844254
63.5,30.5,4.43239107368115,18.0813808832733,4.67407029769543
63.5,31.5,3.33512108095789,17.2462434513095,3.52756675225136
63.5,32.5,0.972365162521601,14.79869010507,2.1513538449506
63.5,33.5,-3.26566817800714,10.2794441992134,-1.09856494297432
63.5,34.5,-3.94110261585031,9.28946712450519,-1.62950524464297
63.5,35.5,-1.75660788773426,11.4626212452538,-0.280968331061422
63.5,36.5,-2.18910617296185,11.446042873278,-1.76330876687122
63.5,37.5,-2.66769768350891,11.8236919225194,-2.48355694820058
63.5,38.5,-4.12432746386954,10.9406743314716,-4.05772215221089
63.5,39.5,-5.97104323841631,9.56528926422553,-5.9010269739247
63.5,40.5,-8.00730847734958,8.30220745693493,-7.83738201703049
63.5,41.5,-9.84435179233551,7.13098563891503,-9.58872274918027
63.5,42.5,-11.6027441525034,5.74812236775511,-11.2710686856381
63.5,43.5,-13.935064890994,4.42019652788128,-13.8273822912375
63.5,44.5,-16.1515166567905,3.0257150743955,-16.0964448778573
63.5,45.5,-17.6137826962463,1.86848762983988,-17.5471683628286
63.5,46.5,-18.6368128645633,1.09812292886809,-18.5139710590522
63.5,47.5,-19.2681750201753,0.444659733863932,-19.1792771626815
63.5,48.5,-20.2859846572791,-0.61186933097214,-20.176273717236
63.5,49.5,-21.3242004079478,-1.73458151221665,-21.2148954039339
63.5,50.5,-22.4768621930054,-3.03441453025002,-22.3523915327957
63.5,51.5,-23.3242392403739,-4.12376268342908,-23.2273057313949
63.5,52.5,-23.5568213177579,-4.6362796654521,-23.4733926908497
63.5,53.5,-23.5274464456115,-4.85362644101367,-23.4091558870349
63.5,54.5,-23.3564332063975,-5.09746608184195,-23.2570363882895
63.5,55.5,-23.2392699650356,-5.34977537639705,-23.1283562837669
63.5,56.5,-23.3897956647777,-5.66965702131745,-23.2371808107598
63.5,57.5,-23.6924172751472,-5.93373615259493,-23.5267734840544
63.5,58.5,-24.0917035600969,-6.23588453420837,-23.990473267472
63.5,59.5,-24.9255256234535,-6.78720895572166,-24.8386350276465
63.5,60.5,-25.9542922293501,-7.48192837745217,-25.8421836104151
63.5,61.5,-27.2779825937535,-8.7081714177762,-27.1028465991072
63.5,62.5,-28.7784328027495,-9.87157739905108,-28.5789315207066
63.5,63.5,-30.2582855430033,-11.0307826985206,-30.0718119817296
63.5,64.5,-30.4657792797977,-12.1693451832448,-30.2701481711627
63.5,65.5,-29.3603296514068,-13.0322226554421,-29.0955955069311
63.5,66.5,-27.7025634029082,-14.2818980284767,-27.0154182090069
63.5,67.5,-27.7270094947091,-14.6012201166313,-27.5133622107709
63.5,68.5,-29.0868144959211,-15.3213239423531,-28.8474168499973
63.5,69.5,-27.5165668819632,-15.47766936295,-27.3310391804809
63.5,75.5,-25.3431089260748,-17.780674901374,-25.0726447766609
63.5,76.5,-24.9586549360837,-18.1802281346349,-24.7632666227066
63.5,80.5,-31.4345649678792,-22.7077631042256,-31.2441557798166
63.5,81.5,-31.4753599196406,-23.2024625684046,-31.3971473177695
64.5,-89.5,-62.355018784179,-60.3767442064559,-62.355018784179
64.5,-88.5,-63.2911547118,-61.2430463965205,-63.2911547118
64.5,-87.5,-62.372035070216,-60.24288463067,-62.372035070216
64.5,-86.5,-62.5476335323283,-60.2780185959302,-62.5476335323283
64.5,-85.5,-63.8189203713222,-61.4105081118435,-63.8189203713222
64.5,-84.5,-64.9961623251172,-62.4526429668501,-64.9961623251172
64.5,-83.5,-67.2812998150076,-64.618884206293,-67.2812998150076
64.5,-82.5,-69.0696864350566,-66.3106678809638,-69.0696864350566
64.5,-81.5,-69.5968189133065,-66.6503469365782,-69.5968189133065
64.5,-80.5,-68.8839147891317,-65.9465079957642,-68.8839147891317
64.5,-79.5,-66.2915686191725,-63.4261276585161,-66.2915686191725
64.5,-78.5,-62.9758954630012,-60.2439545563644,-62.9758954630012
64.5,-77.5,-58.4468717774465,-55.8777174746485,-58.4468717774465
64.5,-76.5,-53.9594813400791,-51.5400216841804,-53.9594813400791
64.5,-75.5,-49.4878700262113,-47.1447638475328,-49.4878700262113
64.5,-74.5,-43.4807121040211,-41.1646789609676,-43.4807121040211
64.5,-73.5,-40.2369663086631,-37.9333315386215,-40.2369663086631
64.5,-72.5,-41.4525126869835,-39.1816916180686,-41.4525126869835
64.5,-71.5,-43.8662323952431,-41.6650428986266,-43.8662323952431
64.5,-70.5,-44.984864269126,-42.9183617727565,-44.984864269126
64.5,-69.5,-42.2616014744022,-40.3746033764832,-42.2616014744022
64.5,-68.5,-34.1076965272427,-32.2996872371373,-34.1076965272427
64.5,-67.5,-25.3185257070121,-23.4741262667413,-25.3185257070121
64.5,25.5,12.6931745285967,20.3588569508067,13.1387045337524
64.5,26.5,8.77715330443212,19.1356202018647,9.41174764634598
64.5,27.5,7.13853647335033,18.7446589847761,7.67969666011791
64.5,28.5,5.87572605652469,18.5040193059615,6.42101644887054
64.5,29.5,4.21878783777356,17.4650499990742,4.6933899506496
64.5,30.5,3.63626288597339,17.2728852395999,3.89350964475228
64.5,31.5,2.72499679181326,16.5871617293318,2.97705101773489
64.5,32.5,-0.0946911304789994,13.72276803758,1.10779727135782
64.5,33.5,-5.43707194634314,8.14721406597112,-3.5551886019048
64.5,34.5,-6.43345094200756,6.7784302255288,-4.45522977645648
64.5,35.5,-4.00420345280852,9.2760781322661,-1.6218353054883
64.5,36.5,-1.58012543192932,12.0362528172721,-1.08315548072354
64.5,37.5,-2.18911613183362,12.1220986976164,-2.09993384779635
64.5,38.5,-3.61090851633676,11.1077638200567,-3.50767432799202
64.5,39.5,-5.37205163559743,9.84723777845502,-5.26703651180626
64.5,40.5,-7.36872876664358,8.63783125663176,-7.20338761739291
64.5,41.5,-9.50053113262568,7.36873608445749,-9.10585922384971
64.5,42.5,-11.4580772806491,6.05621648998931,-11.2126689247773
64.5,43.5,-13.4759072001491,4.67867542393838,-13.3692068685936
64.5,44.5,-15.6542643571805,3.13987299469965,-15.6038373309352
64.5,45.5,-17.360825665508,1.94696895786162,-17.2891642241024
64.5,46.5,-18.649339487989,1.05525451811848,-18.5014244832058
64.5,47.5,-19.37300704856,0.244683670256232,-19.3000630618262
64.5,48.5,-20.40413907,-0.949477369874129,-20.3078494677998
64.5,49.5,-21.4716819195343,-2.03107556733968,-21.3877592708925
64.5,50.5,-22.711735664042,-3.07289023496431,-22.6356306557577
64.5,51.5,-23.4859469982995,-4.04319865896087,-23.3613493180752
64.5,52.5,-23.8691215928112,-4.66527546182036,-23.7502679532085
64.5,53.5,-23.924932039742,-5.01067419556824,-23.8426013603253
64.5,54.5,-23.6694524693968,-5.13324592191792,-23.5565214257719
64.5,55.5,-23.6797282324838,-5.44204116257667,-23.5555963603067
64.5,56.5,-23.8634578248752,-5.8708652674029,-23.7103605037358
64.5,57.5,-24.1712751784495,-6.23319581000223,-24.0542436064917
64.5,58.5,-24.5137082383702,-6.53625277944042,-24.4293384052319
64.5,59.5,-25.3466726807611,-7.04112810976803,-25.2700784015911
64.5,60.5,-26.3205065974167,-7.7049456820165,-26.2400851870945
64.5,61.5,-27.6759559130163,-9.00779951019213,-27.4827343512135
64.5,62.5,-28.925820489281,-10.0668891817997,-28.7716318578971
64.5,63.5,-30.1442852399711,-11.2337795773255,-30.0547497995079
64.5,64.5,-30.6362367041409,-12.4280432091311,-30.4567893221494
64.5,65.5,-29.3699986450374,-13.1518998650568,-29.2010391952718
64.5,66.5,-27.4736951078953,-14.4520415656801,-26.8601131301835
64.5,67.5,-28.2162830559337,-15.0401978199769,-27.9074070437144
64.5,68.5,-29.5125559417265,-15.4943622849349,-29.2792776196722
64.5,69.5,-26.9888864929488,-15.6010532875678,-26.9396245160218
64.5,75.5,-24.8947573288211,-17.7714567374882,-24.7306357310856
64.5,76.5,-26.3205034442246,-18.6971703349125,-26.0173988686073
64.5,80.5,-31.2111707214798,-22.7430587611649,-31.0917836018894
64.5,81.5,-31.7115834342582,-23.3260812769478,-31.681674033499
65.5,-89.5,-62.3426382482052,-60.3656893607229,-62.3426382482052
65.5,-88.5,-63.2965185513454,-61.2512597290466,-63.2965185513454
65.5,-87.5,-62.363832063494,-60.2374374338459,-62.363832063494
65.5,-86.5,-62.5400747033102,-60.2736186926652,-62.5400747033102
65.5,-85.5,-63.8458309611838,-61.4409061905529,-63.8458309611838
65.5,-84.5,-65.0587535193456,-62.5190059053312,-65.0587535193456
65.5,-83.5,-67.43887375061,-64.7801145595498,-67.43887375061
65.5,-82.5,-69.1678514269846,-66.411715181571,-69.1678514269846
65.5,-81.5,-69.6910868717091,-66.7446143551863,-69.6910868717091
65.5,-80.5,-68.893356669233,-65.9586742249672,-68.893356669233
65.5,-79.5,-66.421234925211,-63.5632841886509,-66.421234925211
65.5,-78.5,-63.10011285955,-60.3830534439534,-63.10011285955
65.5,-77.5,-58.3443800274815,-55.7980026035858,-58.3443800274815
65.5,-76.5,-53.5396273523747,-51.1504062669496,-53.5396273523747
65.5,-75.5,-49.1226189175177,-46.8070185811481,-49.1226189175177
65.5,-74.5,-42.2887245579844,-39.9981483446878,-42.2887245579844
65.5,-73.5,-38.3485745296414,-36.0638763141774,-38.3485745296414
65.5,-72.5,-38.4356994671481,-36.1844466618041,-38.4356994671481
65.5,-71.5,-41.8405198832353,-39.649274379352,-41.8405198832353
65.5,-70.5,-42.7814810829148,-40.7334029070856,-42.7814810829148
65.5,-69.5,-39.7504281310897,-37.8887103381256,-39.7504281310897
65.5,-68.5,-33.156170587969,-31.3501668136035,-33.156170587969
65.5,-67.5,-25.3339003532061,-23.4876808492866,-25.3339003532061
65.5,25.5,13.6039547371944,20.6055530098466,14.122321330949
65.5,26.5,11.0879100505795,20.6986427629367,11.9777762229462
65.5,27.5,6.28788255652679,17.2491856783628,7.15633395897905
65.5,28.5,5.09612244431462,17.0800768468529,5.91126726823667
65.5,29.5,4.18667974174023,16.9683889308678,4.49316848520438
65.5,30.5,2.61849566698074,15.927297411094,2.99646818992826
65.5,31.5,1.37728904475059,15.0115463467847,1.83467629395544
65.5,32.5,-1.08497422682121,12.6447746832456,0.405157062978798
65.5,33.5,-5.14921340538588,8.49603964284595,-2.47243729335924
65.5,34.5,-8.18786269367806,5.21412047257368,-6.3998954644707
65.5,35.5,-7.00534728212016,6.33798926643369,-4.33002665257643
65.5,36.5,-1.2353646017611,12.376313144554,-0.646562774966158
65.5,37.5,-1.79709822461009,12.2945255794496,-1.68453899926278
65.5,38.5,-3.22852573958891,10.9026809983897,-3.0747189101364
65.5,39.5,-4.97440563343199,9.41317252328819,-4.73954945096273
65.5,40.5,-7.20849975368806,8.22011381208764,-6.77868474441199
65.5,41.5,-8.96929080188274,7.64597907452179,-8.82978239455488
65.5,42.5,-11.0725920355746,6.49391811628427,-10.92379185053
65.5,43.5,-12.8558406930151,5.08652089613357,-12.7505525753414
65.5,44.5,-14.9577339618334,3.51344955213634,-14.9033861309815
65.5,45.5,-17.2624985690628,1.97723409580067,-17.1727042662019
65.5,46.5,-18.8422090040786,0.858887136062341,-18.698521240944
65.5,47.5,-19.8445658413427,-0.294079464809795,-19.7314461188174
65.5,48.5,-20.7497974089214,-1.53167457707924,-20.6211381091769
65.5,49.5,-21.7155452879412,-2.5213402610942,-21.5992773142003
65.5,50.5,-23.003919113321,-3.49757583143896,-22.8637375953491
65.5,51.5,-24.041649547645,-4.51495084607643,-23.8825771085043
65.5,52.5,-24.3086353626634,-4.97390670642507,-24.2216258171782
65.5,53.5,-24.1813270939115,-5.19412549813878,-24.1091735604263
65.5,54.5,-24.0542305482285,-5.41737091477688,-23.9833157334384
65.5,55.5,-23.9913824764746,-5.5899799327319,-23.8852095840233
65.5,56.5,-24.2770782363202,-6.18752614111487,-24.1681940876033
65.5,57.5,-24.6516893485295,-6.58712433263039,-24.5672798176117
65.5,58.5,-25.0596013576857,-6.88722252489201,-24.9992136240938
65.5,59.5,-25.8758989347943,-7.394254892213,-25.800101391613
65.5,60.5,-26.8167454886117,-8.1063635489859,-26.7608855892365
65.5,61.5,-28.0774039082803,-9.32737092919914,-27.9340874418164
65.5,62.5,-29.2069681893502,-10.425405491264,-29.0209288045464
65.5,63.5,-30.3503749521715,-11.603094295705,-30.2535090183459
65.5,64.5,-30.571292798434,-12.5789052760095,-30.4904263750043
65.5,65.5,-29.6105706171266,-13.3490573138797,-29.5326683929464
65.5,66.5,-27.7701419819679,-14.3793811042394,-27.3084491871598
65.5,67.5,-29.3940817139511,-15.8606770927951,-28.4328303621178
65.5,68.5,-30.0866241212402,-15.7694835588868,-29.7245313114174
65.5,69.5,-26.5864812890334,-15.9652150794332,-26.5544103205364
65.5,75.5,-24.6434659742883,-17.8715854043407,-24.5616140611015
65.5,76.5,-27.7356890351112,-19.07360820121,-27.3568421332418
65.5,80.5,-31.0991552000599,-22.7579099317569,-31.0856193040579
66.5,-89.5,-62.3280297314349,-60.3524214223493,-62.3280297314349
66.5,-88.5,-63.2972349290337,-61.2548532616081,-63.2972349290337
66.5,-87.5,-62.3540826602706,-60.2305881310354,-62.3540826602706
66.5,-86.5,-62.5289149395589,-60.2658225586904,-62.5289149395589
66.5,-85.5,-63.8630733588977,-61.4618791629361,-63.8630733588977
66.5,-84.5,-65.1090399781774,-62.5732634414653,-65.1090399781774
66.5,-83.5,-67.5730127238802,-64.9181912006345,-67.5730127238802
66.5,-82.5,-69.2338119519608,-66.4805796194289,-69.2338119519608
66.5,-81.5,-69.783799506511,-66.8369861225963,-69.783799506511
66.5,-80.5,-68.8921044549772,-65.9592332619675,-68.8921044549772
66.5,-79.5,-66.5363423597245,-63.6837856780915,-66.5363423597245
66.5,-78.5,-63.1540730208159,-60.4500294060779,-63.1540730208159
66.5,-77.5,-58.2952047698555,-55.7676020329109,-58.2952047698555
66.5,-76.5,-53.1977321208588,-50.8352109796628,-53.1977321208588
66.5,-75.5,-48.8107813759751,-46.5149375769177,-48.8107813759751
66.5,-74.5,-42.1701479393457,-39.8911871907523,-42.1701479393457
66.5,-73.5,-36.9701638613606,-34.7136297190562,-36.9701638613606
66.5,-72.5,-35.2491538677387,-33.0366144943716,-35.2491538677387
66.5,-71.5,-38.682659836078,-36.5326840858363,-38.682659836078
66.5,-70.5,-40.2521956707218,-38.2436962193144,-40.2521956707218
66.5,-69.5,-36.957532085975,-35.1134837565755,-36.957532085975
66.5,-68.5,-32.0638653663652,-30.2644185073507,-32.0638653663652
66.5,-67.5,-25.3986945669566,-23.5534410378497,-25.3986945669566
66.5,24.5,13.9551190071872,17.1722792399487,13.9655397645111
66.5,25.5,14.0119241784726,20.9561115801689,14.3270030651403
66.5,26.5,12.2541326458965,21.6326812890358,13.3956157272373
66.5,27.5,6.91369400114885,17.5477983579572,7.96098577038849
66.5,28.5,2.31169747923102,13.7327716965228,3.48745404305345
66.5,29.5,1.02216423409326,13.2769053935339,2.09716645975719
66.5,30.5,0.950189801571625,13.8135955454649,1.77204743198341
66.5,31.5,-0.256835256091186,13.0572225756411,0.518345611421835
66.5,32.5,-3.92971230076759,9.68961468189955,-2.08722052525489
66.5,33.5,-7.08089008107781,6.61583409279119,-3.98379269609517
66.5,34.5,-10.89152488783,2.70316083037752,-8.57963591332235
66.5,35.5,-8.9347317214523,4.79269285691506,-5.27981102137906
66.5,36.5,-1.97260953576437,11.9316999348978,-1.23072881541389
66.5,37.5,-2.02844930993659,11.8894605197279,-1.27035980124417
66.5,38.5,-4.15100214736802,9.34984705353023,-3.01421019247978
66.5,39.5,-5.00344234428235,8.27829458231905,-4.48006638276671
66.5,40.5,-7.55092086430107,7.40443353448063,-6.7225173509225
66.5,41.5,-8.79919830688408,7.60752814640956,-8.72487093947236
66.5,42.5,-10.6486517244983,6.67597121974187,-10.5784474938719
66.5,43.5,-12.0134064430105,5.5629886247384,-11.942419035697
66.5,44.5,-13.9407808538526,4.11897022136088,-13.8632752827522
66.5,45.5,-16.9624371064561,2.1549805654612,-16.873078291859
66.5,46.5,-19.2345888457128,0.470601262950471,-19.0913055838971
66.5,47.5,-20.9468267913376,-1.33178972255581,-20.7290583280969
66.5,48.5,-21.6760435687644,-2.51246654127582,-21.4414004367665
66.5,49.5,-22.2524531538997,-3.1640800532648,-22.0513607169503
66.5,50.5,-23.3956543967128,-4.0264527198487,-23.2291780184839
66.5,51.5,-24.1963731158525,-4.74960669478759,-24.0468720829173
66.5,52.5,-24.3850473700357,-5.10681300894244,-24.2491154636535
66.5,53.5,-24.2213842393431,-5.32526560671602,-24.1638957287344
66.5,54.5,-24.1703712874225,-5.5687911114769,-24.1258559946191
66.5,55.5,-24.2920427390507,-5.91909606741151,-24.2158691470396
66.5,56.5,-24.6574933030776,-6.50702282853379,-24.5330610551343
66.5,57.5,-25.0801094894963,-6.92040651196854,-25.0288473155787
66.5,58.5,-25.6607191821826,-7.27237258734448,-25.6185289540383
66.5,59.5,-26.418066410095,-7.79391771027197,-26.3685473600797
66.5,60.5,-27.4294889935425,-8.65981676104656,-27.38213015011
66.5,61.5,-28.292108845285,-9.55531069740218,-28.166176103537
66.5,62.5,-29.538847948185,-10.8444852492622,-29.29500843636
66.5,63.5,-30.8566663088543,-12.1129704021982,-30.698592465448
66.5,64.5,-31.0766404562763,-13.0081027364874,-30.9543880600802
66.5,65.5,-30.346471931466,-13.6623282833424,-30.2496442879192
66.5,66.5,-28.6525406335081,-14.3423536677446,-28.4759529877489
66.5,67.5,-30.5898336917135,-16.4322218667982,-29.2549329622692
66.5,68.5,-30.2639903833291,-16.2611972254568,-29.7401956616393
66.5,69.5,-26.9876336442573,-16.2394451433127,-26.9842265089079
66.5,70.5,-27.6250107071229,-16.7628428000558,-27.6185162431563
66.5,76.5,-29.0703210749796,-19.7038130245038,-28.4836385042959
67.5,-89.5,-62.3126226014192,-60.3383707177626,-62.3126226014192
67.5,-88.5,-63.2938105140414,-61.2543466852712,-63.2938105140414
67.5,-87.5,-62.3425287221159,-60.2220847369878,-62.3425287221159
67.5,-86.5,-62.5149532504912,-60.255421283768,-62.5149532504912
67.5,-85.5,-63.873389572118,-61.4761670292089,-63.873389572118
67.5,-84.5,-65.1417542620961,-62.6102083061822,-65.1417542620961
67.5,-83.5,-67.6666595190763,-65.0160185916748,-67.6666595190763
67.5,-82.5,-69.2772611049669,-66.5269987013058,-69.2772611049669
67.5,-81.5,-69.8594991104943,-66.911952090423,-69.8594991104943
67.5,-80.5,-68.8771194869564,-65.9454040468626,-68.8771194869564
67.5,-79.5,-66.6128257607775,-63.7642532807597,-66.6128257607775
67.5,-78.5,-63.1476932833592,-60.4546496917361,-63.1476932833592
67.5,-77.5,-58.280031711005,-55.7697529121524,-58.280031711005
67.5,-76.5,-53.0252213350364,-50.6876370078485,-53.0252213350364
67.5,-75.5,-48.5686675232791,-46.3056213446206,-48.5686675232791
67.5,-74.5,-42.6448686393776,-40.4215283433064,-42.6448686393776
67.5,-73.5,-36.9141699786342,-34.7126183763324,-36.9141699786342
67.5,-72.5,-33.0124861616287,-30.8445222283226,-33.0124861616287
67.5,-71.5,-34.7198715894705,-32.6149277789673,-34.7198715894705
67.5,-70.5,-34.8401682432209,-32.8709122661102,-34.8401682432209
67.5,-69.5,-33.6073891587201,-31.7674059137525,-33.6073891587201
67.5,-68.5,-31.2084820585148,-29.416591135173,-31.2084820585148
67.5,-67.5,-25.5925316687141,-23.7472671666582,-25.5925316687141
67.5,23.5,14.5267553916999,16.8561530431476,14.5330033582722
67.5,24.5,14.5242423146697,20.1976000718506,14.6099685033835
67.5,25.5,13.4132641590067,21.7926422625248,13.9021587049989
67.5,26.5,12.2643887494292,22.5979725847287,12.9695363489409
67.5,27.5,10.2320497282914,21.2287710481855,11.1753785092869
67.5,28.5,8.46938285322062,19.8679983994924,9.44847640880351
67.5,29.5,5.78628073419843,17.7329730066404,7.0990421608062
67.5,30.5,-0.58685472118003,11.8517094962831,1.21428770774792
67.5,31.5,-2.94979251798775,9.95618953272434,-2.14242616378717
67.5,32.5,-4.5808071570737,8.89950850911305,-3.61199807546631
67.5,33.5,-10.9315126903704,2.75489453501733,-8.74525784146632
67.5,34.5,-12.9160533949733,0.810534431918391,-10.4609054703382
67.5,35.5,-10.1826577323356,3.89094805613692,-7.23817850293836
67.5,36.5,-3.69071979842016,10.6172768609133,-2.35364725358051
67.5,37.5,-1.95665191199098,11.9928924970595,-1.55530132584155
67.5,38.5,-6.86067737915686,6.26429345058277,-3.6990706871606
67.5,39.5,-7.65959727295807,5.28175296714263,-5.41963027665917
67.5,40.5,-7.06684579338346,7.64896699874994,-6.66354177727018
67.5,41.5,-8.77095636214529,7.45986208865153,-8.66168045621827
67.5,42.5,-10.4869473965972,6.70702050136668,-10.4158308201905
67.5,43.5,-11.6008576235601,5.52054744761969,-11.449030508978
67.5,44.5,-13.8822868924056,3.83571558788951,-13.4682482576285
67.5,45.5,-17.0288974123342,2.03644493208516,-16.9309539171401
67.5,46.5,-19.5775018649442,0.183201348242749,-19.462290069932
67.5,47.5,-21.4401571505836,-1.69068884525695,-21.2806068548598
67.5,48.5,-22.3803694886821,-3.02043142718772,-22.1447084959538
67.5,49.5,-23.278803048376,-3.98674118816119,-23.0835963982778
67.5,50.5,-23.733228109777,-4.3205553182754,-23.61844117609
67.5,51.5,-24.2834366446627,-4.91764299658792,-24.1567502520905
67.5,52.5,-24.593398394755,-5.53547550141811,-24.4194766064864
67.5,53.5,-24.1332083949952,-5.44421149008398,-24.0135560155884
67.5,54.5,-24.0802348503843,-5.60925458844764,-24.026706530946
67.5,55.5,-24.4474680859862,-6.13644866002496,-24.4041397116533
67.5,56.5,-24.9262206252664,-6.66054944016481,-24.8470748864263
67.5,57.5,-25.3563304324235,-7.01895026382357,-25.2935285003005
67.5,58.5,-26.1018487276243,-7.57740729673399,-26.0729602171322
67.5,59.5,-26.9690962580698,-8.22832909819997,-26.9346115204351
67.5,60.5,-28.0053054820214,-9.16220011684068,-27.9450865219084
67.5,61.5,-28.5436502051673,-10.0246876079057,-28.4630608823818
67.5,62.5,-29.9774658386196,-11.3292858693217,-29.7040114707237
67.5,63.5,-31.0565098607114,-12.4301627177213,-30.884567471508
67.5,64.5,-31.6213154012603,-13.3479561068916,-31.4553730480779
67.5,65.5,-31.1021556204983,-13.9189779649489,-30.986131616933
67.5,66.5,-29.6709107616866,-14.4512393763023,-29.5467813719411
67.5,67.5,-30.3683898036501,-15.4541089537221,-30.0654841547961
67.5,68.5,-29.1812506739582,-16.1294010402502,-28.9664922898738
67.5,69.5,-29.0053003328187,-16.5273911535208,-28.9675428807847
67.5,70.5,-30.1057215775762,-17.1070145777294,-30.0582675347593
67.5,71.5,-28.7942567928561,-17.6721778576695,-28.7736855752641
67.5,76.5,-29.5283013967531,-20.149693599769,-29.0443085355942
68.5,-89.5,-62.2961121151357,-60.3232274701686,-62.2961121151357
68.5,-88.5,-63.2867094201701,-61.2501900295727,-63.2867094201701
68.5,-87.5,-62.3291551412748,-60.2119100751522,-62.3291551412748
68.5,-86.5,-62.4977570371968,-60.2419801558784,-62.4977570371968
68.5,-85.5,-63.8736043103571,-61.4805860004296,-63.8736043103571
68.5,-84.5,-65.1682722914432,-62.6411944479948,-65.1682722914432
68.5,-83.5,-67.7062734351626,-65.0599756966212,-67.7062734351626
68.5,-82.5,-69.3010503229286,-66.5538400079124,-69.3010503229286
68.5,-81.5,-69.9166751286813,-66.9686680685197,-69.9166751286813
68.5,-80.5,-68.8474332761197,-65.9163315139711,-68.8474332761197
68.5,-79.5,-66.669126382683,-63.8226514552254,-66.669126382683
68.5,-78.5,-63.0886138746426,-60.4051619016787,-63.0886138746426
68.5,-77.5,-58.3169275157863,-55.825107495795,-58.3169275157863
68.5,-76.5,-52.9008838640792,-50.59863881263,-52.9008838640792
68.5,-75.5,-48.3966104355242,-46.1793899013436,-48.3966104355242
68.5,-74.5,-43.1921668957032,-41.0150792857721,-43.1921668957032
68.5,-73.5,-39.9941546082142,-37.8359369530733,-39.9941546082142
68.5,-72.5,-34.0973650288192,-31.9693485314445,-34.0973650288192
68.5,-71.5,-32.4069857438405,-30.3379944187456,-32.4069857438405
68.5,-70.5,-31.5969458722642,-29.6629563837822,-31.5969458722642
68.5,-69.5,-29.1088809931739,-27.2737440910989,-29.1088809931739
68.5,-68.5,-29.256015060026,-27.4738108532947,-29.256015060026
68.5,-67.5,-25.4797419772616,-23.6418900842823,-25.4797419772616
68.5,-49.5,-5.48911425959496,-3.8369658501943,-5.20421087176478
68.5,23.5,15.1024312584528,19.5953625274756,15.1727924424957
68.5,24.5,14.8759394547303,22.0439610357396,14.9559925514745
68.5,25.5,13.7844915794475,22.6263121244631,13.886657754962
68.5,26.5,12.5304097228817,23.2842772022954,12.6172191536001
68.5,27.5,11.4530105565275,22.5104042063512,11.5400546682297
68.5,28.5,10.0865794049842,21.3327270277998,10.2858655798511
68.5,29.5,7.63844635396131,19.0121278772219,8.67689856086434
68.5,30.5,2.42091831054006,14.3990780999973,3.4031733961673
68.5,31.5,-1.52578769650842,10.9389559352138,-0.849941986177881
68.5,32.5,-3.99982845102038,8.91706427412906,-3.25726561575088
68.5,33.5,-6.85292383921998,6.33858599981053,-5.85831844337308
68.5,34.5,-11.3199925994767,2.2010629402141,-8.56773460005653
68.5,35.5,-9.14500218688377,4.92562232310218,-5.32206863891014
68.5,36.5,-3.37136759268386,10.9551708009057,-2.29996744651738
68.5,37.5,-2.84961220011381,11.1879591978833,-2.0909584025403
68.5,38.5,-6.34833434479577,6.59190573905196,-3.79455229095429
68.5,39.5,-10.9660566507706,1.2145664169187,-7.12688556604872
68.5,40.5,-6.86151399165392,7.53242914956063,-6.7250895199577
68.5,41.5,-8.3149752590639,7.3121565574514,-8.13658714466452
68.5,42.5,-9.2989856328283,6.67893217798056,-9.20932420072101
68.5,43.5,-12.0630194910137,4.41476616316941,-11.3373249667255
68.5,44.5,-14.1887053113431,3.39093825081363,-14.0162649804139
