"longitude","latitude","seasonal_high_temp","hot_dormancy_6mo"
66.5,-52.5,4.09564093409632,3.79051273578826
66.5,-53.5,3.73205119863344,3.44333325636884
66.5,-54.5,3.39820505224932,3.1256409557775
66.5,-55.5,3.05461531633941,2.78999993763864
66.5,-56.5,2.67846147859326,2.41794866390335
66.5,-57.5,2.3243589224055,2.04333328766127
66.5,-58.5,2.00487175005942,1.6674358601658
66.5,-59.5,1.7151281667921,1.27564099712823
66.5,-60.5,1.42564099377547,1.05487177129357
66.5,-61.5,1.24025638253452,0.673846138784519
66.5,-62.5,1.09435894989815,0.31282050582843
66.5,-63.5,0.905384595147692,-0.075897434200996
66.5,-64.5,0.671282036277728,-0.554102551717407
66.5,-65.5,0.369743581479177,-0.758461521508602
66.5,-66.5,0.0923076902444546,-0.976923055087145
66.5,-67.5,-0.0764102547023541,-1.04076920750623
67.5,89.5,-1.79923072901483,-1.79923072901483
67.5,88.5,-1.79923072901483,-1.79923072901483
67.5,87.5,-1.61615381002999,-1.61615381002999
67.5,86.5,-1.59025637471141,-1.59025637471141
67.5,85.5,-1.52051278652671,-1.52051278652671
67.5,84.5,-1.37051278987947,-1.37051278987947
67.5,83.5,-1.04487177151709,-1.04487177151709
67.5,82.5,-0.483333322529991,-0.483333322529991
67.5,81.5,0.266410250455523,0.266410250455523
67.5,80.5,1.10641023168006,1.10641023168006
67.5,79.5,1.92974354661046,1.92974354661046
67.5,78.5,2.38205122880829,2.38205122880829
67.5,77.5,2.53384609721028,2.53384609721028
67.5,75.5,2.7892307068866,2.7892307068866
67.5,74.5,3.09410249494398,3.09410249494398
67.5,73.5,3.54307684388298,3.54307684388298
67.5,72.5,3.93717939917667,3.93717939917667
67.5,71.5,3.95153837321469,3.95153837321469
67.5,70.5,3.90589734859382,3.90589734859382
67.5,69.5,3.54794863864588,3.54794863864588
67.5,68.5,3.25282044011431,3.25282044011431
67.5,24.5,29.3261531906632,29.3261531906632
67.5,23.5,29.3715378050334,29.3715378050334
67.5,22.5,29.4492301109892,29.4492301109892
67.5,21.5,29.5307685707051,29.5307685707051
67.5,20.5,29.5812813900889,29.5812813900889
67.5,19.5,29.5489736985033,29.5489736985033
67.5,18.5,29.6261531839577,29.6261531839577
67.5,17.5,29.7110249769325,29.7110249769325
67.5,16.5,29.7525634375425,29.7525634375425
67.5,15.5,29.7694865140873,29.7694865140873
67.5,14.5,29.8653839478412,29.8653839478412
67.5,13.5,29.9443583050504,29.9443583050504
67.5,12.5,29.9958967654369,29.9958967654369
67.5,11.5,30.0082044574695,30.0082044574695
67.5,10.5,30.0725634303899,30.0725634303899
67.5,9.5,30.1351275315556,30.1351275315556
67.5,8.5,30.1871788124434,30.1871788124434
67.5,7.5,30.2312813755602,30.2312813755602
67.5,6.5,30.2448711188462,30.2448711188462
67.5,5.5,30.2310249653096,30.2015377864815
67.5,4.5,30.2064095812444,30.1628198386289
67.5,3.5,30.1720506076534,30.1174352242587
67.5,2.5,30.1466659928362,30.0997429169619
67.5,1.5,30.1141018909999,30.0861531736759
67.5,0.5,30.0815377891637,30.0715377893872
67.5,-0.5,30.053332661589,30.0312813800306
67.5,-1.5,30.0207685597527,29.9907685604233
67.5,-2.5,29.9643583046034,29.9141018954703
67.5,-3.5,29.8853839473942,29.8853839473942
67.5,-4.5,29.8043583081796,29.8043583081796
67.5,-5.5,29.6735890803333,29.6735890803333
67.5,-6.5,29.5325634424599,29.5325634424599
67.5,-7.5,29.4176916501556,29.4176916501556
67.5,-8.5,29.3548711387393,29.3548711387393
67.5,-9.5,29.2712813970179,29.2707685765166
67.5,-10.5,29.2061531933454,29.1566660149644
67.5,-11.5,29.1241019131281,29.0289737101262
67.5,-12.5,29.0148711463389,28.900512174536
67.5,-13.5,28.879742944231,28.7176916658019
67.5,-14.5,28.7256403835729,28.5141019267627
67.5,-15.5,28.5605121821356,28.3020506494511
67.5,-16.5,28.3717942376358,28.077691680107
67.5,-17.5,28.1412814222754,27.8197429679239
67.5,-18.5,27.9041019403973,27.5341019486674
67.5,-19.5,27.6617942535056,27.2346147758743
67.5,-20.5,27.442563489175,26.9343583723291
67.5,-21.5,27.2066660585503,26.627691712517
67.5,-22.5,26.9610250383998,26.3251276167157
67.5,-23.5,26.7025635057153,26.0187173671543
67.5,-24.5,26.4125635121973,25.6679481442254
67.5,-25.5,26.102050698625,25.3141019982883
67.5,-26.5,25.792050705554,24.942050724553
67.5,-27.5,25.4230763548269,24.5256404774502
67.5,-28.5,24.949230211572,24.0399994626641
67.5,-29.5,24.3997430443668,23.5089738335078
67.5,-30.5,23.8061533140448,22.9525635895343
67.5,-31.5,23.2105123017174,22.3887174482911
67.5,-32.5,22.6056405203656,21.7994866922307
67.5,-33.5,21.9951277134988,21.1871790136091
67.5,-34.5,21.3599995225668,20.5151277465794
67.5,-35.5,20.6397431284094,19.7989739164328
67.5,-36.5,19.8356405822799,19.0648713687387
67.5,-37.5,19.0394867539215,18.3020508729686
67.5,-38.5,18.2235893362608,17.2305124353808
67.5,-39.5,17.4297432001585,16.5479483480732
67.5,-40.5,16.7856406504527,16.0279483596961
67.5,-41.5,16.191025279128,15.6058970870784
67.5,-42.5,15.3974355532764,14.954358640103
67.5,-43.5,14.1156407101319,13.6958971297703
67.5,-44.5,12.0994869090426,11.6766664056728
67.5,-45.5,9.81230747298553,9.42205107145202
67.5,-46.5,7.8735895676013,7.45538444874378
67.5,-47.5,6.54076908457165,6.10512806866796
67.5,-48.5,5.77769217855082,5.34461526515392
67.5,-49.5,5.33205116287065,4.94538450484666
67.5,-50.5,4.97307681191999,4.64230758854403
67.5,-51.5,4.56538451334032,4.26615375079788
67.5,-52.5,4.07205119103384,3.77666658225159
67.5,-53.5,3.71769222459541,3.42999992333353
67.5,-54.5,3.39666659074525,3.11641018675306
67.5,-55.5,3.05974352135299,2.77897429685944
67.5,-56.5,2.68666660661499,2.39794866435039
67.5,-57.5,2.33589738368606,2.0197435445988
67.5,-58.5,2.01230764732911,1.64256406584993
67.5,-59.5,1.71435893604007,1.24717945930285
67.5,-60.5,1.42307689126868,1.02487177196413
67.5,-61.5,1.24205125428927,0.648205113716615
67.5,-62.5,1.09538459090086,0.290512814019353
67.5,-63.5,0.905128184897013,-0.0864102544788367
67.5,-64.5,0.674358959285877,-0.544358962191603
67.5,-65.5,0.372820504487325,-0.735128188696809
67.5,-66.5,0.106153843781123,-0.952820491523315
67.5,-67.5,-0.0658974344245134,-1.02256407970801
68.5,89.5,-1.79923072901483,-1.79923072901483
68.5,88.5,-1.79923072901483,-1.79923072901483
68.5,87.5,-1.61410252802456,-1.61410252802456
68.5,86.5,-1.58256406719104,-1.58256406719104
68.5,85.5,-1.51589740201449,-1.51589740201449
68.5,84.5,-1.38666663567225,-1.38666663567225
68.5,83.5,-1.06384613006734,-1.06384613006734
68.5,82.5,-0.454615374453939,-0.454615374453939
68.5,81.5,0.334871787386827,0.334871787386827
68.5,80.5,1.25256407456711,1.25256407456711
68.5,79.5,2.05102559518165,2.05102559518165
68.5,78.5,2.60282045464294,2.60282045464294
68.5,77.5,2.87743583312019,2.87743583312019
68.5,76.5,3.01999993249774,3.01999993249774
68.5,75.5,2.86589737183964,2.86589737183964
68.5,74.5,3.07615377739645,3.07615377739645
68.5,73.5,3.3997435137534,3.3997435137534
68.5,72.5,3.68051273824695,3.68051273824695
68.5,71.5,3.86487170848518,3.86487170848518
68.5,69.5,3.44897428188377,3.44897428188377
68.5,68.5,3.37538453993889,3.37538453993889
68.5,23.5,29.4402557522154,29.4402557522154
68.5,22.5,29.4515378032453,29.4515378032453
68.5,21.5,29.5002557508743,29.5002557508743
68.5,20.5,29.5435890832391,29.5435890832391
68.5,19.5,29.5133326736589,29.5133326736589
68.5,18.5,29.5741019030699,29.5741019030699
68.5,17.5,29.6707685675759,29.6707685675759
68.5,16.5,29.72897369448,29.72897369448
68.5,15.5,29.7856403598801,29.7856403598801
68.5,14.5,29.873589075863,29.873589075863
68.5,13.5,29.949486510064,29.949486510064
68.5,12.5,30.0033326627066,30.0033326627066
68.5,11.5,30.0205121495021,30.0205121495021
68.5,10.5,30.0828198404171,30.0828198404171
68.5,9.5,30.14435830058,30.14435830058
68.5,8.5,30.2033326582362,30.2033326582362
68.5,7.5,30.2597429133856,30.2597429133856
68.5,6.5,30.2658967594019,30.2658967594019
68.5,5.5,30.2397429138327,30.2079480427484
68.5,4.5,30.2015377864815,30.1594865053701
68.5,3.5,30.165127530885,30.1048711219755
68.5,2.5,30.1402557365692,30.0866659941773
68.5,1.5,30.1123070192452,30.0730762508913
68.5,0.5,30.081281378913,30.0569224050985
68.5,-0.5,30.054101892341,30.0164095854912
68.5,-1.5,30.0069224062161,29.9902557399219
68.5,-2.5,29.9441018947997,29.8979480496775
68.5,-3.5,29.8589736915743,29.8589736915743
68.5,-4.5,29.7702557448393,29.7702557448393
68.5,-5.5,29.6392301067423,29.6392301067423
68.5,-6.5,29.4943583151087,29.4943583151087
68.5,-7.5,29.3925634455891,29.3925634455891
68.5,-8.5,29.3528198567338,29.3528198567338
68.5,-9.5,29.2717942175193,29.2717942175193
68.5,-10.5,29.1712813992531,29.154614732959
68.5,-11.5,29.0710249912376,29.0217942231072
68.5,-12.5,28.9474352504103,28.8794865339803
68.5,-13.5,28.8361532016156,28.6897429484778
68.5,-14.5,28.6899993587285,28.4912814144523
68.5,-15.5,28.5310250033075,28.2843583421543
68.5,-16.5,28.3592301353526,28.0543583472952
68.5,-17.5,28.1382044992672,27.7938455326053
68.5,-18.5,27.8861532228497,27.5035891288366
68.5,-19.5,27.6253839979092,27.1958968280218
68.5,-20.5,27.3774352855025,26.8899993989617
68.5,-21.5,27.1333327268561,26.5794865853893
68.5,-22.5,26.882563501692,26.2756404383347
68.5,-23.5,26.6164096614871,25.9612814710022
68.5,-24.5,26.3220506937076,25.6025635303022
68.5,-25.5,25.999743008604,25.2358968718312
68.5,-26.5,25.6823071182634,24.8584609828316
68.5,-27.5,25.3082045625227,24.452307145756
68.5,-28.5,24.8535891880687,23.9876917715256
68.5,-29.5,24.3153840718934,23.4707687061567
68.5,-30.5,23.7294866490918,22.919230256946
68.5,-31.5,23.1343584572658,22.3492302696865
68.5,-32.5,22.5356405219302,21.7628200263836
68.5,-33.5,21.9356405353412,21.1589738860344
68.5,-34.5,21.3035892674174,20.4992303110373
68.5,-35.5,20.6110251803333,19.7858969936482
68.5,-36.5,19.8148713519749,19.0338457284065
68.5,-37.5,19.0112816263468,18.2523072843368
68.5,-38.5,18.1984611316942,17.2025637180568
68.5,-39.5,17.406153457096,16.5084611694687
68.5,-40.5,16.7235893697884,15.9297432336861
68.5,-41.5,16.0615381025351,15.4579483724366
68.5,-42.5,15.2492304283839,14.8010253101969
68.5,-43.5,14.0130766098602,13.5979484140109
68.5,-44.5,12.0692304994624,11.6689740981525
68.5,-45.5,9.88076900991683,9.48461517261771
68.5,-46.5,7.95512802731723,7.53743572896108
68.5,-47.5,6.57717934016807,6.13974345250963
68.5,-48.5,5.71205115437699,5.28641013824978
68.5,-49.5,5.24102552387959,4.88666655744116
68.5,-50.5,4.89564091621492,4.62230758899106
68.5,-51.5,4.53025630899729,4.27461528907028
68.5,-52.5,4.02999990992248,3.75794863395202
68.5,-53.5,3.69153837902615,3.41410248779143
68.5,-54.5,3.37333325793346,3.09564095644806
68.5,-55.5,3.02435890675928,2.74461532326845
68.5,-56.5,2.64743583826109,2.34230763995304
68.5,-57.5,2.30948712786612,1.95666662293176
68.5,-58.5,1.99743585278973,1.58153842618832
68.5,-59.5,1.70307688501019,1.18923074264939
68.5,-60.5,1.40743586597725,0.95410254277671
68.5,-61.5,1.21461535746662,0.583333320294817
68.5,-62.5,1.08461536037234,0.246923071403916
68.5,-63.5,0.909230748907878,-0.100512818266184
68.5,-64.5,0.66820511326958,-0.532564090660367
68.5,-65.5,0.393846145043006,-0.683333318059643
68.5,-66.5,0.110769228293346,-0.893589723616456
68.5,-67.5,-0.0817948699666139,-0.970256388569489
69.5,89.5,-1.79923072901483,-1.79923072901483
69.5,88.5,-1.79923072901483,-1.79923072901483
69.5,87.5,-1.61282047677117,-1.61282047677117
69.5,86.5,-1.58333329794308,-1.58333329794308
69.5,85.5,-1.51743586351856,-1.51743586351856
69.5,84.5,-1.38743586642429,-1.38743586642429
69.5,83.5,-1.05564100204561,-1.05564100204561
69.5,82.5,-0.436666656906406,-0.436666656906406
69.5,81.5,0.362564094460163,0.362564094460163
69.5,80.5,1.2282051007526,1.2282051007526
69.5,79.5,2.01461533958522,2.01461533958522
69.5,78.5,2.59333327536782,2.59333327536782
69.5,77.5,2.91051275545779,2.91051275545779
69.5,76.5,3.03538454753848,3.03538454753848
69.5,75.5,2.887179422646,2.887179422646
69.5,74.5,3.04820506007243,3.04820506007243
69.5,73.5,3.26666659365098,3.26666659365098
69.5,72.5,3.45871787140958,3.45871787140958
69.5,22.5,29.4546147262534,29.4546147262534
69.5,21.5,29.4835890845802,29.4835890845802
69.5,20.5,29.5379480577241,29.5379480577241
69.5,19.5,29.5048711353865,29.5048711353865
69.5,18.5,29.5664095955495,29.5664095955495
69.5,17.5,29.6869224133686,29.6869224133686
69.5,16.5,29.7564095913027,29.7564095913027
69.5,15.5,29.8123070259507,29.8123070259507
69.5,14.5,29.8961531779227,29.8961531779227
69.5,13.5,29.9664095866088,29.9664095866088
69.5,12.5,30.0217942007555,30.0217942007555
69.5,11.5,30.046922405322,30.046922405322
69.5,10.5,30.1051275322262,30.1051275322262
69.5,9.5,30.1615377873755,30.1615377873755
69.5,8.5,30.2199993245304,30.2199993245304
69.5,7.5,30.268204451658,30.268204451658
69.5,6.5,30.2564095801268,30.2564095801268
69.5,5.5,30.2125634272607,30.1776916331683
69.5,4.5,30.1607685566235,30.115640352504
69.5,3.5,30.1171788140081,30.0587172768532
69.5,2.5,30.0997429169619,30.0438454823139
69.5,1.5,30.0856403531745,30.0394865080523
69.5,0.5,30.0671788151257,30.0361531747935
69.5,-0.5,30.0494865078288,30.0043583037093
69.5,-1.5,30.006153175464,29.9825634324016
69.5,-2.5,29.9399993307889,29.8869224088983
69.5,-3.5,29.8461531790403,29.769742924338
69.5,-4.5,29.7548711297986,29.7548711297986
69.5,-5.5,29.6215377994455,29.6215377994455
69.5,-6.5,29.4756403668091,29.4756403668091
69.5,-7.5,29.383076266314,29.383076266314
69.5,-8.5,29.3499993439764,29.3499993439764
69.5,-9.5,29.2730762687727,29.2730762687727
69.5,-10.5,29.1715378095038,29.1569224252151
69.5,-11.5,29.0620506324638,29.0174352488457
69.5,-12.5,28.9571788399361,28.872563457212
69.5,-13.5,28.8394865348744,28.6787173076987
69.5,-14.5,28.685640384467,28.4789737224197
69.5,-15.5,28.5199993625283,28.2787173166393
69.5,-16.5,28.3420506485571,28.050512193535
69.5,-17.5,28.1215378329731,27.7910250198478
69.5,-18.5,27.8530763005121,27.4958968213162
69.5,-19.5,27.5715378452666,27.1784609309756
69.5,-20.5,27.2871788772635,26.8538455536159
69.5,-21.5,27.0305122163338,26.5299994070083
69.5,-22.5,26.7758968374095,26.2141019781717
69.5,-23.5,26.5082045357006,25.8933327545722
69.5,-24.5,26.2112814654142,25.5348712241229
69.5,-25.5,25.8892301905614,25.1684609759026
69.5,-26.5,25.5864096845094,24.7915379074044
69.5,-27.5,25.232819948823,24.3838456088247
69.5,-28.5,24.7692302155953,23.9205122858477
69.5,-29.5,24.2502558682209,23.4069225537376
69.5,-30.5,23.6797430604601,22.8564097455297
69.5,-31.5,23.0938456376585,22.2869225787715
69.5,-32.5,22.4958969330749,21.7084610532396
69.5,-33.5,21.8876918184643,21.1053841436425
69.5,-34.5,21.267948242573,20.4456405686453
69.5,-35.5,20.5771790272437,19.7305123795015
69.5,-36.5,19.7920508396645,18.9748713707504
69.5,-37.5,18.9774354732571,18.1956406189368
69.5,-38.5,18.1653842093566,17.15846115494
69.5,-39.5,17.3656406374887,16.4641021961012
69.5,-40.5,16.6548714226064,15.8823073373105
69.5,-41.5,15.9810252838219,15.4164099118266
69.5,-42.5,15.1917945322318,14.79461505393
69.5,-43.5,14.0153843021164,13.6543586691603
69.5,-44.5,12.0964099860344,11.7430766605987
69.5,-45.5,9.94307670083183,9.5776920936142
69.5,-46.5,7.99025623166026,7.59564085586522
69.5,-47.5,6.54564087933455,6.10641011992135
69.5,-48.5,5.56820500374605,5.12025629580976
69.5,-49.5,5.06205116890562,4.6928204079278
69.5,-50.5,4.73051271477762,4.45769220805512
69.5,-51.5,4.4089742604261,4.16282041977422
69.5,-52.5,3.96641016775408,3.70025632754923
69.5,-53.5,3.65076914916818,3.37692300144296
69.5,-54.5,3.33794864333975,3.06128198285707
69.5,-55.5,2.98102557439453,2.70076917040233
69.5,-56.5,2.60692301865381,2.28025635928871
69.5,-57.5,2.26974353901087,1.88923072700317
69.5,-58.5,1.95717944343312,1.51282047900634
69.5,-59.5,1.66282047565358,1.12923074399049
69.5,-60.5,1.37948714865324,0.914358953921459
69.5,-61.5,1.20076920392995,0.564615371995247
69.5,-62.5,1.08871792438321,0.241025635638298
69.5,-63.5,0.929230748460843,-0.0935897414978498
69.5,-64.5,0.689230753825261,-0.513846142360797
69.5,-65.5,0.410256401086465,-0.661538446751925
69.5,-66.5,0.103589741274332,-0.888461518602876
69.5,-67.5,-0.168205124445451,-0.993333311130603
69.5,-68.5,-0.365128196966954,-1.02179484895598
70.5,89.5,-1.79923072901483,-1.79923072901483
70.5,88.5,-1.79923072901483,-1.79923072901483
70.5,87.5,-1.61307688702184,-1.61307688702184
70.5,86.5,-1.58230765694036,-1.58230765694036
70.5,85.5,-1.51641022251585,-1.51641022251585
70.5,84.5,-1.3848717639175,-1.3848717639175
70.5,83.5,-1.0484615150266,-1.0484615150266
70.5,82.5,-0.420512811113627,-0.420512811113627
70.5,81.5,0.383076914514487,0.383076914514487
70.5,80.5,1.20717946019692,1.20717946019692
70.5,79.5,1.97743585323676,1.97743585323676
70.5,78.5,2.5507691737551,2.5507691737551
70.5,77.5,2.88641019189396,2.88641019189396
70.5,76.5,3.03051275277558,3.03051275277558
70.5,75.5,2.91179480671118,2.91179480671118
70.5,74.5,3.07641018764713,3.07641018764713
70.5,73.5,3.21769223577128,3.21769223577128
70.5,20.5,29.584358313097,29.584358313097
70.5,19.5,29.52128139143,29.52128139143
70.5,18.5,29.5607685700346,29.5607685700346
70.5,17.5,29.7015377976573,29.7015377976573
70.5,16.5,29.7820506163706,29.7820506163706
70.5,15.5,29.8346147177598,29.8346147177598
70.5,14.5,29.9143583057209,29.9143583057209
70.5,13.5,29.9830762529029,29.9830762529029
70.5,12.5,30.0417942003084,30.0417942003084
70.5,11.5,30.0753839431474,30.0753839431474
70.5,10.5,30.1287172752886,30.1287172752886
70.5,9.5,30.1774352229176,30.1774352229176
70.5,8.5,30.2253839397946,30.2253839397946
70.5,7.5,30.2548711186227,30.2548711186227
70.5,6.5,30.2269224012987,30.2269224012987
70.5,5.5,30.1702557358986,30.1341018905529
70.5,4.5,30.1102557372397,30.0625634306134
70.5,3.5,30.0620506101121,29.9969224064396
70.5,2.5,30.0492300975781,29.9864095861618
70.5,1.5,30.0479480463247,29.9953839449355
70.5,0.5,30.0479480463247,30.0010249704505
70.5,-0.5,30.0379480465482,29.9830762529029
70.5,-1.5,29.9979480474423,29.9735890736278
70.5,-2.5,29.9284608695083,29.8733326656123
70.5,-3.5,29.832050615253,29.7476916427796
70.5,-4.5,29.7320506174881,29.7320506174881
70.5,-5.5,29.5982044666337,29.5982044666337
70.5,-6.5,29.4558967775068,29.4558967775068
70.5,-7.5,29.3697429332787,29.3697429332787
70.5,-8.5,29.3399993441999,29.3399993441999
70.5,-9.5,29.2694865252632,29.2694865252632
70.5,-10.5,29.1707685787517,29.1569224252151
70.5,-11.5,29.0582044787036,29.0187173000991
70.5,-12.5,28.9641019167044,28.8779480724763
70.5,-13.5,28.8410249963785,28.6833326922109
70.5,-14.5,28.6815378204561,28.4820506454278
70.5,-15.5,28.5061532089917,28.2764096243832
70.5,-16.5,28.3194865464973,28.0461532192735
70.5,-17.5,28.0889737311369,27.6164096391354
70.5,-18.5,27.8169224551664,27.345896824669
70.5,-19.5,27.5197429746294,27.1528199059077
70.5,-20.5,27.2087173405557,26.808204528995
70.5,-21.5,26.9253840135554,26.4705122288508
70.5,-22.5,26.6656404296175,26.1476917232458
70.5,-23.5,26.4025635124208,25.8233327561369
70.5,-24.5,26.1025635191263,25.4728199434586
70.5,-25.5,25.7835891672816,25.1115379002518
70.5,-26.5,25.4992301992785,24.7302558574921
70.5,-27.5,25.1648712323931,24.3130763796373
70.5,-28.5,24.7243584217265,23.8402558773852
70.5,-29.5,24.1928199720688,23.3246148632696
70.5,-30.5,23.6389738306021,22.7771789780699
70.5,-31.5,23.0620507665743,22.2097430933171
70.5,-32.5,22.4646148824921,21.6371790035508
70.5,-33.5,21.8602559216416,21.0302559401935
70.5,-34.5,21.2379482432436,20.3664098011855
70.5,-35.5,20.5443585151568,19.6512816120417
70.5,-36.5,19.7674354555993,18.8999995775521
70.5,-37.5,18.9353841921458,18.130768825515
70.5,-38.5,18.1289739537602,17.364614996486
70.5,-39.5,17.3179483308624,16.412307325464
70.5,-40.5,16.5758970653973,15.817179133638
70.5,-41.5,15.9028201573648,15.3589740156745
70.5,-42.5,15.1428201743521,14.7917945411725
70.5,-43.5,14.0476919937019,13.7305125136119
70.5,-44.5,12.171025368982,11.8546151196441
70.5,-45.5,10.057179262384,9.71692285973292
70.5,-46.5,8.08743571666762,7.70564085340653
70.5,-47.5,6.54923062284405,6.10179473540913
70.5,-48.5,5.43307680163819,5.14461526962427
70.5,-49.5,4.85999989137053,4.45871784905784
70.5,-50.5,4.52410246298099,4.22615375169195
70.5,-51.5,4.23230759770824,3.98487170580297
70.5,-52.5,3.86282042647975,3.59538453502151
70.5,-53.5,3.57999991998076,3.30487172100215
70.5,-54.5,3.27333326016863,3.00051275344613
70.5,-55.5,2.91564096047137,2.63435891547646
70.5,-56.5,2.53743584071979,2.20384610458635
70.5,-57.5,2.1958973868153,1.80769226728724
70.5,-58.5,1.88076918873076,1.43435894229855
70.5,-59.5,1.59564098997567,1.06538459157141
70.5,-60.5,1.34384612380885,0.882564082837258
70.5,-61.5,1.19923074242587,0.562820500240494
70.5,-62.5,1.12282048772352,0.25666666092972
70.5,-63.5,0.985897413860911,-0.0720512804408104
70.5,-64.5,0.754615367748416,-0.491282040301042
70.5,-65.5,0.475384604758941,-0.644871780457787
70.5,-66.5,0.158974355421005,-0.88999998010695
70.5,-67.5,-0.150256406897918,-1.01974356695054
70.5,-68.5,-0.38743588877603,-1.05179484828542
70.5,-69.5,-0.491025630050363,-1.05589741229629
71.5,89.5,-1.79923072901483,-1.79923072901483
71.5,88.5,-1.79923072901483,-1.79923072901483
71.5,87.5,-1.61282047677117,-1.61282047677117
71.5,86.5,-1.5830768876924,-1.5830768876924
71.5,85.5,-1.51512817126245,-1.51512817126245
71.5,84.5,-1.37974355890392,-1.37974355890392
71.5,83.5,-1.03641023324468,-1.03641023324468
71.5,82.5,-0.388461529778746,-0.388461529778746
71.5,81.5,0.435384605653011,0.435384605653011
71.5,80.5,1.26179484359156,1.26179484359156
71.5,79.5,2.02487174961238,2.02487174961238
71.5,78.5,2.58333327559133,2.58333327559133
71.5,77.5,2.91743583222612,2.91743583222612
71.5,76.5,3.07589736714577,3.07589736714577
71.5,75.5,2.98769224091218,2.98769224091218
71.5,74.5,3.16179480112325,3.16179480112325
71.5,73.5,3.29282043922024,3.29282043922024
71.5,20.5,29.6151275431785,29.6151275431785
71.5,19.5,29.5453839549938,29.5453839549938
71.5,18.5,29.5874352361052,29.5874352361052
71.5,17.5,29.721794207461,29.721794207461
71.5,16.5,29.819230102719,29.819230102719
71.5,15.5,29.8558967685661,29.8558967685661
71.5,14.5,29.9382044590341,29.9382044590341
71.5,13.5,30.0064095857147,30.0064095857147
71.5,12.5,30.0674352253763,30.0674352253763
71.5,11.5,30.1064095834795,30.1064095834795
71.5,10.5,30.1502557363457,30.1502557363457
71.5,9.5,30.1899993252009,30.1899993252009
71.5,8.5,30.2264095807973,30.2264095807973
71.5,7.5,30.2361531703231,30.2361531703231
71.5,6.5,30.2007685557294,30.2007685557294
71.5,5.5,30.1389736853158,30.1064095834795
71.5,4.5,30.0697429176324,30.0212813802541
71.5,3.5,30.005383944712,29.9420506127943
71.5,2.5,29.998204457693,29.9233326644947
71.5,1.5,30.0099993292242,29.9382044590341
71.5,0.5,30.0184608674966,29.9533326638242
71.5,-0.5,30.0153839444885,29.9476916383092
71.5,-1.5,29.9758967658839,29.9525634330721
71.5,-2.5,29.9025634341897,29.8492301020485
71.5,-3.5,29.804871128681,29.721024976709
71.5,-4.5,29.6971788233958,29.6971788233958
71.5,-5.5,29.5648711340454,29.5648711340454
71.5,-6.5,29.4251275474253,29.4251275474253
71.5,-7.5,29.3464096004669,29.3464096004669
71.5,-8.5,29.3233326779058,29.3233326779058
71.5,-9.5,29.2566660127292,29.2566660127292
71.5,-10.5,29.1615378097273,29.148973707444
71.5,-11.5,29.051537812186,29.0153839668402
71.5,-12.5,28.961281403947,28.8817942262365
71.5,-13.5,28.8361532016156,28.6943583329901
71.5,-14.5,28.6733326924344,28.4907685939509
71.5,-15.5,28.4902557734496,28.2769224448846
71.5,-16.5,28.2969224444376,28.0435891167667
71.5,-17.5,28.0543583472952,27.6030763061001
71.5,-18.5,27.7771788663111,27.3271788763694
71.5,-19.5,27.4715378475017,27.0148711910424
71.5,-20.5,27.138973752371,26.7710250426466
71.5,-21.5,26.8310250413055,26.4225635119738
71.5,-22.5,26.5710250471169,26.0923071090992
71.5,-23.5,26.3128199246831,25.7656404497341
71.5,-24.5,26.0128199313887,25.4210250728214
71.5,-25.5,25.6956404512987,25.0630763628735
71.5,-26.5,25.4158968678079,24.6746148330948
71.5,-27.5,25.0923071314509,24.2423071504499
71.5,-28.5,24.6697430383319,23.7546148536584
71.5,-29.5,24.1584609984778,23.2328199935265
71.5,-30.5,23.5915379342265,22.6882046210842
71.5,-31.5,23.0241020494738,22.1276918130998
71.5,-32.5,22.4284610371464,21.5669225948648
71.5,-33.5,21.8269225890533,20.9623072237636
71.5,-34.5,21.1987174748897,20.3028200590171
71.5,-35.5,20.5051277468029,19.5902559723801
71.5,-36.5,19.7371790460191,18.8412816301466
71.5,-37.5,18.9069226543204,18.0787175446271
71.5,-38.5,18.097948313428,17.3133329463502
71.5,-39.5,17.2589739732062,16.3543586088106
71.5,-40.5,16.4405124530387,15.7066663155953
71.5,-41.5,15.7317945201619,15.2264099160735
71.5,-42.5,15.010256074751,14.7105124917072
71.5,-43.5,14.0423073784377,13.7710253332192
71.5,-44.5,12.2861535715369,11.997692039523
71.5,-45.5,10.2833331034829,9.96230746963276
71.5,-46.5,8.32717930105252,7.95589725806927
71.5,-47.5,6.68128190194376,6.22717934799118
71.5,-48.5,5.37025629022183,5.05358963063321
71.5,-49.5,4.68589733115947,4.43794861875283
71.5,-50.5,4.31871785218708,3.98743580830976
71.5,-51.5,4.05230760173156,3.78230760776653
71.5,-52.5,3.74179478815924,3.46692299943131
71.5,-53.5,3.49538453725668,3.22025633827807
71.5,-54.5,3.2064101847414,2.92923070375736
71.5,-55.5,2.83999993652105,2.55666660952071
71.5,-56.5,2.45871789376132,2.10948713233647
71.5,-57.5,2.10487174782424,1.70102560300476
71.5,-58.5,1.78461534472612,1.32794868826675
71.5,-59.5,1.51717945326788,0.977692285839182
71.5,-60.5,1.30794868871379,0.831538442952129
71.5,-61.5,1.21641022922137,0.552564090213332
71.5,-62.5,1.16871792259507,0.272820506722499
71.5,-63.5,1.0471794637732,-0.05076922963445
71.5,-64.5,0.824615366183794,-0.464358963979742
71.5,-65.5,0.559999987483025,-0.629487165417045
